date,hub,vehicle_type,deliveries_count,on_time_pct,avg_delivery_time_min,fuel_cost_sar,customer_rating
2025-10-03,Jeddah-Hub,Van,301,87.6,33.9,1390.99,4.07
2025-10-03,Jeddah-Hub,Truck,85,87.6,55.1,708.88,3.72
2025-10-03,Dammam-Hub,Motorbike,253,91.4,20.8,602.79,4.17
2025-10-03,Dammam-Hub,Van,174,91.4,41.8,823.33,3.72
2025-10-03,Dammam-Hub,Truck,46,91.4,58.3,379.21,4.08
2025-10-03,Makkah-Hub,Motorbike,317,82.1,28.8,722.53,4.11
2025-10-03,Makkah-Hub,Van,217,82.1,39.7,994.75,3.87
2025-10-03,Makkah-Hub,Truck,61,82.1,49.3,503.63,2.93
2025-10-03,Madinah-Hub,Motorbike,249,86.9,21.6,576.28,3.62
2025-10-03,Madinah-Hub,Van,144,86.9,34.1,662.23,4.2
2025-10-03,Madinah-Hub,Truck,39,86.9,51.3,335.5,4.36
2025-10-04,Riyadh-Hub,Motorbike,729,92.0,21.2,1792.45,4.14
2025-10-04,Riyadh-Hub,Van,514,92.0,33.6,2381.57,3.91
2025-10-04,Riyadh-Hub,Truck,145,92.0,45.8,1205.77,4.89
2025-10-04,Jeddah-Hub,Motorbike,620,85.3,23.5,1449.21,3.88
2025-10-04,Jeddah-Hub,Van,363,85.3,42.0,1704.66,4.02
2025-10-04,Jeddah-Hub,Truck,118,85.3,49.2,1035.93,4.24
2025-10-04,Dammam-Hub,Motorbike,317,91.6,31.6,764.98,3.92
2025-10-04,Dammam-Hub,Van,237,91.6,31.1,1089.09,3.78
2025-10-04,Dammam-Hub,Truck,60,91.6,47.1,512.4,3.89
2025-10-04,Makkah-Hub,Motorbike,465,87.5,23.7,1062.21,4.31
2025-10-04,Makkah-Hub,Van,288,87.5,34.2,1341.78,4.15
2025-10-04,Makkah-Hub,Truck,72,87.5,59.0,625.42,4.25
2025-10-04,Madinah-Hub,Motorbike,312,92.2,22.8,714.33,3.56
2025-10-04,Madinah-Hub,Van,191,92.2,37.3,927.3,4.3
2025-10-04,Madinah-Hub,Truck,56,92.2,37.1,490.87,4.46
2025-10-05,Riyadh-Hub,Motorbike,686,89.3,25.9,1646.33,4.74
2025-10-05,Riyadh-Hub,Van,478,89.3,44.3,2250.9,4.42
2025-10-05,Riyadh-Hub,Truck,132,89.3,43.0,1091.04,4.45
2025-10-05,Jeddah-Hub,Motorbike,562,86.2,22.9,1384.05,3.9
2025-10-05,Jeddah-Hub,Van,366,86.2,38.0,1683.86,4.19
2025-10-05,Jeddah-Hub,Truck,100,86.2,56.1,856.68,3.7
2025-10-05,Dammam-Hub,Motorbike,339,97.6,31.9,833.56,4.61
2025-10-05,Dammam-Hub,Van,200,97.6,29.1,951.56,3.81
2025-10-05,Dammam-Hub,Truck,64,97.6,40.2,554.86,4.28
2025-10-05,Makkah-Hub,Motorbike,441,84.7,27.9,1019.11,3.65
2025-10-05,Makkah-Hub,Van,283,84.7,36.9,1293.41,4.25
2025-10-05,Makkah-Hub,Truck,74,84.7,49.8,655.59,4.69
2025-10-05,Madinah-Hub,Motorbike,291,91.4,25.5,700.0,4.6
2025-10-05,Madinah-Hub,Van,195,91.4,36.0,931.74,3.94
2025-10-05,Madinah-Hub,Truck,56,91.4,52.6,457.24,4.63
2025-10-06,Riyadh-Hub,Motorbike,742,93.8,23.3,1762.93,4.04
2025-10-06,Riyadh-Hub,Van,447,93.8,39.2,2072.99,3.92
2025-10-06,Riyadh-Hub,Truck,146,93.8,43.7,1252.92,4.54
2025-10-06,Jeddah-Hub,Motorbike,627,86.1,25.3,1425.14,4.25
2025-10-06,Jeddah-Hub,Van,409,86.1,36.3,1963.17,3.81
2025-10-06,Jeddah-Hub,Truck,118,86.1,46.6,1001.53,3.8
2025-10-06,Dammam-Hub,Motorbike,355,92.0,27.7,878.76,4.58
2025-10-06,Dammam-Hub,Van,197,92.0,41.5,909.32,4.27
2025-10-06,Dammam-Hub,Truck,63,92.0,48.0,557.68,3.95
2025-10-06,Makkah-Hub,Motorbike,452,90.2,18.2,1089.46,3.61
2025-10-06,Makkah-Hub,Van,296,90.2,35.2,1397.03,3.81
2025-10-06,Makkah-Hub,Truck,81,90.2,45.2,696.26,4.08
2025-10-06,Madinah-Hub,Motorbike,273,91.7,29.8,652.36,3.77
2025-10-06,Madinah-Hub,Van,185,91.7,27.4,875.11,3.48
2025-10-06,Madinah-Hub,Truck,56,91.7,48.1,495.52,4.08
2025-10-07,Riyadh-Hub,Motorbike,686,90.7,30.3,1560.12,4.44
2025-10-07,Riyadh-Hub,Van,430,90.7,36.1,2024.97,3.82
2025-10-07,Riyadh-Hub,Truck,123,90.7,53.4,996.7,4.04
2025-10-07,Jeddah-Hub,Motorbike,579,88.3,37.3,1392.54,3.65
2025-10-07,Jeddah-Hub,Van,387,88.3,39.4,1940.01,4.38
2025-10-07,Jeddah-Hub,Truck,116,88.3,49.7,1014.19,4.4
2025-10-07,Dammam-Hub,Motorbike,320,96.6,20.3,778.54,3.93
2025-10-07,Dammam-Hub,Van,219,96.6,38.3,1013.83,4.13
2025-10-07,Dammam-Hub,Truck,62,96.6,48.4,510.02,4.64
2025-10-07,Makkah-Hub,Motorbike,441,81.8,32.3,1084.33,4.18
2025-10-07,Makkah-Hub,Van,284,81.8,38.5,1378.81,3.51
2025-10-07,Makkah-Hub,Truck,75,81.8,52.3,624.8,4.26
2025-10-07,Madinah-Hub,Motorbike,299,91.8,29.0,700.16,4.65
2025-10-07,Madinah-Hub,Van,176,91.8,35.4,848.25,4.57
2025-10-07,Madinah-Hub,Truck,47,91.8,48.1,402.56,4.51
2025-10-08,Riyadh-Hub,Motorbike,706,93.9,30.7,1604.58,4.89
2025-10-08,Riyadh-Hub,Van,516,93.9,27.3,2455.93,4.22
2025-10-08,Riyadh-Hub,Truck,140,93.9,53.5,1221.43,4.4
2025-10-08,Jeddah-Hub,Motorbike,660,92.1,24.0,1645.97,4.21
2025-10-08,Jeddah-Hub,Van,421,92.1,30.7,1921.75,3.8
2025-10-08,Jeddah-Hub,Truck,103,92.1,54.1,906.41,3.95
2025-10-08,Dammam-Hub,Motorbike,344,96.5,19.1,796.41,4.2
2025-10-08,Dammam-Hub,Van,216,96.5,28.3,1052.65,4.12
2025-10-08,Dammam-Hub,Truck,60,96.5,38.7,504.97,4.03
2025-10-08,Makkah-Hub,Motorbike,444,84.4,39.3,1085.32,4.13
2025-10-08,Makkah-Hub,Van,254,84.4,36.1,1223.06,3.76
2025-10-08,Makkah-Hub,Truck,83,84.4,45.2,723.74,3.86
2025-10-08,Madinah-Hub,Motorbike,301,91.2,24.9,689.16,4.09
2025-10-08,Madinah-Hub,Van,168,91.2,40.1,833.03,4.0
2025-10-08,Madinah-Hub,Truck,49,91.2,44.0,429.6,4.71
2025-10-09,Riyadh-Hub,Motorbike,808,91.2,19.7,1876.78,4.32
2025-10-09,Riyadh-Hub,Van,440,91.2,35.5,2061.05,4.91
2025-10-09,Riyadh-Hub,Truck,136,91.2,49.0,1182.44,3.69
2025-10-09,Jeddah-Hub,Motorbike,645,89.0,33.2,1606.07,4.63
2025-10-09,Jeddah-Hub,Van,381,89.0,39.8,1784.85,4.15
2025-10-09,Jeddah-Hub,Truck,106,89.0,56.2,896.16,4.39
2025-10-09,Dammam-Hub,Motorbike,354,93.1,23.4,877.76,3.81
2025-10-09,Dammam-Hub,Van,213,93.1,32.7,1004.77,3.69
2025-10-09,Dammam-Hub,Truck,62,93.1,49.7,553.6,4.71
2025-10-09,Makkah-Hub,Motorbike,446,87.2,24.1,1115.24,4.02
2025-10-09,Makkah-Hub,Van,272,87.2,36.5,1306.52,3.97
2025-10-09,Makkah-Hub,Truck,73,87.2,56.7,629.89,4.14
2025-10-09,Madinah-Hub,Motorbike,282,89.6,34.6,649.99,3.84
2025-10-09,Madinah-Hub,Van,187,89.6,24.5,926.66,3.51
2025-10-09,Madinah-Hub,Truck,56,89.6,58.9,471.05,4.31
2025-10-10,Riyadh-Hub,Motorbike,606,87.1,29.3,1518.95,3.37
2025-10-10,Riyadh-Hub,Van,372,87.1,23.4,1806.01,3.76
2025-10-10,Riyadh-Hub,Truck,117,87.1,49.2,1014.97,4.01
2025-10-10,Jeddah-Hub,Motorbike,441,90.0,29.5,1024.4,4.36
2025-10-10,Jeddah-Hub,Van,278,90.0,43.0,1381.44,3.68
2025-10-10,Jeddah-Hub,Truck,82,90.0,56.7,697.23,4.2
2025-10-10,Dammam-Hub,Motorbike,291,87.9,26.1,672.8,4.5
2025-10-10,Dammam-Hub,Van,165,87.9,35.8,756.77,3.78
2025-10-10,Dammam-Hub,Truck,51,87.9,46.4,413.52,4.29
2025-10-10,Makkah-Hub,Motorbike,323,81.3,38.4,763.52,4.19
2025-10-10,Makkah-Hub,Van,213,81.3,41.7,969.29,3.4
2025-10-10,Makkah-Hub,Truck,63,81.3,52.6,517.15,3.89
2025-10-10,Madinah-Hub,Motorbike,240,87.3,31.1,569.48,3.94
2025-10-10,Madinah-Hub,Van,137,87.3,37.5,670.67,3.56
2025-10-10,Madinah-Hub,Truck,41,87.3,50.7,333.14,4.12
2025-10-11,Riyadh-Hub,Motorbike,806,85.2,38.1,1940.16,4.57
2025-10-11,Riyadh-Hub,Van,491,85.2,30.9,2272.41,4.08
2025-10-11,Riyadh-Hub,Truck,131,85.2,54.7,1118.65,4.02
2025-10-11,Jeddah-Hub,Motorbike,611,90.2,32.2,1405.24,4.29
2025-10-11,Jeddah-Hub,Van,391,90.2,44.0,1822.24,4.08
2025-10-11,Jeddah-Hub,Truck,107,90.2,53.4,936.82,3.67
2025-10-11,Dammam-Hub,Motorbike,340,91.9,19.4,813.98,4.04
2025-10-11,Dammam-Hub,Van,199,91.9,22.0,999.94,4.6
2025-10-11,Dammam-Hub,Truck,65,91.9,50.8,567.54,3.95
2025-10-11,Makkah-Hub,Motorbike,409,84.0,31.3,971.78,3.78
2025-10-11,Makkah-Hub,Van,283,84.0,33.2,1398.49,4.35
2025-10-11,Makkah-Hub,Truck,78,84.0,62.0,647.65,3.69
2025-10-11,Madinah-Hub,Motorbike,296,90.6,21.1,690.89,3.94
2025-10-11,Madinah-Hub,Van,192,90.6,36.0,945.22,3.72
2025-10-11,Madinah-Hub,Truck,48,90.6,45.3,388.92,4.29
2025-10-12,Riyadh-Hub,Motorbike,776,92.5,26.4,1826.02,3.88
2025-10-12,Riyadh-Hub,Van,512,92.5,35.3,2369.9,4.01
2025-10-12,Riyadh-Hub,Truck,122,92.5,47.2,1073.93,4.13
2025-10-12,Jeddah-Hub,Motorbike,558,88.8,28.6,1288.78,3.99
2025-10-12,Jeddah-Hub,Van,389,88.8,29.7,1870.49,3.99
2025-10-12,Jeddah-Hub,Truck,101,88.8,54.2,864.85,3.72
2025-10-12,Dammam-Hub,Motorbike,311,95.6,19.4,714.74,4.51
2025-10-12,Dammam-Hub,Van,199,95.6,34.8,919.28,4.13
2025-10-12,Dammam-Hub,Truck,63,95.6,49.9,523.43,4.62
2025-10-12,Makkah-Hub,Motorbike,403,85.4,25.2,939.63,3.78
2025-10-12,Makkah-Hub,Van,289,85.4,28.2,1404.85,4.2
2025-10-12,Makkah-Hub,Truck,76,85.4,56.1,660.49,3.87
2025-10-12,Madinah-Hub,Motorbike,303,91.6,28.7,730.01,4.43
2025-10-12,Madinah-Hub,Van,174,91.6,39.4,867.69,4.16
2025-10-12,Madinah-Hub,Truck,51,91.6,46.1,421.87,3.85
2025-10-13,Riyadh-Hub,Motorbike,766,90.0,20.4,1780.59,4.1
2025-10-13,Riyadh-Hub,Van,484,90.0,33.7,2251.77,4.55
2025-10-13,Riyadh-Hub,Truck,148,90.0,40.5,1247.35,4.09
2025-10-13,Jeddah-Hub,Motorbike,619,89.1,25.1,1467.76,4.19
2025-10-13,Jeddah-Hub,Van,419,89.1,36.7,1978.18,4.75
2025-10-13,Jeddah-Hub,Truck,117,89.1,44.1,999.33,3.81
2025-10-13,Dammam-Hub,Motorbike,351,92.8,22.6,849.66,3.99
2025-10-13,Dammam-Hub,Van,227,92.8,42.9,1091.96,4.4
2025-10-13,Dammam-Hub,Truck,64,92.8,47.8,530.51,4.19
2025-10-13,Makkah-Hub,Motorbike,445,86.4,26.5,1063.82,3.73
2025-10-13,Makkah-Hub,Van,248,86.4,29.7,1151.39,4.16
2025-10-13,Makkah-Hub,Truck,72,86.4,48.0,628.49,4.05
2025-10-13,Madinah-Hub,Motorbike,314,90.5,28.2,716.55,4.16
2025-10-13,Madinah-Hub,Van,178,90.5,26.2,839.63,3.93
2025-10-13,Madinah-Hub,Truck,53,90.5,53.6,456.44,4.14
2025-10-14,Riyadh-Hub,Motorbike,731,92.9,19.6,1782.57,4.43
2025-10-14,Riyadh-Hub,Van,462,92.9,31.6,2182.4,4.36
2025-10-14,Riyadh-Hub,Truck,124,92.9,48.0,1054.83,4.14
2025-10-14,Jeddah-Hub,Motorbike,654,91.4,12.8,1613.62,4.18
2025-10-14,Jeddah-Hub,Van,402,91.4,33.6,1950.66,3.97
2025-10-14,Jeddah-Hub,Truck,111,91.4,41.4,991.64,3.63
2025-10-14,Dammam-Hub,Motorbike,373,91.5,30.8,900.06,3.97
2025-10-14,Dammam-Hub,Van,196,91.5,38.1,971.97,4.42
2025-10-14,Dammam-Hub,Truck,65,91.5,41.3,529.17,4.09
2025-10-14,Makkah-Hub,Motorbike,426,85.8,29.7,1036.95,4.23
2025-10-14,Makkah-Hub,Van,270,85.8,36.9,1269.22,3.76
2025-10-14,Makkah-Hub,Truck,75,85.8,44.1,649.41,4.14
2025-10-14,Madinah-Hub,Motorbike,259,89.9,32.7,605.73,3.79
2025-10-14,Madinah-Hub,Van,170,89.9,40.2,841.01,4.21
2025-10-14,Madinah-Hub,Truck,46,89.9,46.9,400.07,4.4
2025-10-15,Riyadh-Hub,Motorbike,718,87.7,24.1,1766.1,3.72
2025-10-15,Riyadh-Hub,Van,483,87.7,43.9,2213.74,4.1
2025-10-15,Riyadh-Hub,Truck,147,87.7,49.7,1304.32,4.23
2025-10-15,Jeddah-Hub,Motorbike,626,90.6,24.2,1549.27,3.84
2025-10-15,Jeddah-Hub,Van,352,90.6,36.4,1720.18,3.85
2025-10-15,Jeddah-Hub,Truck,117,90.6,44.9,949.39,4.09
2025-10-15,Dammam-Hub,Motorbike,328,96.4,23.1,771.28,4.42
2025-10-15,Dammam-Hub,Van,237,96.4,36.9,1184.75,4.44
2025-10-15,Dammam-Hub,Truck,59,96.4,49.0,520.69,4.24
2025-10-15,Makkah-Hub,Motorbike,398,84.8,22.0,970.84,4.07
2025-10-15,Makkah-Hub,Van,265,84.8,38.9,1219.52,3.93
2025-10-15,Makkah-Hub,Truck,82,84.8,55.8,678.26,3.75
2025-10-15,Madinah-Hub,Motorbike,303,92.5,22.5,744.76,3.97
2025-10-15,Madinah-Hub,Van,178,92.5,34.9,831.43,4.26
2025-10-15,Madinah-Hub,Truck,50,92.5,40.3,444.31,4.23
2025-10-16,Riyadh-Hub,Motorbike,732,87.8,33.4,1766.53,4.3
2025-10-16,Riyadh-Hub,Van,503,87.8,38.8,2496.59,4.27
2025-10-16,Riyadh-Hub,Truck,122,87.8,50.5,1006.21,3.95
2025-10-16,Jeddah-Hub,Motorbike,612,90.8,30.3,1487.93,3.92
2025-10-16,Jeddah-Hub,Van,349,90.8,35.3,1602.87,4.72
2025-10-16,Jeddah-Hub,Truck,99,90.8,49.6,863.72,3.69
2025-10-16,Dammam-Hub,Motorbike,352,91.9,31.4,813.86,4.22
2025-10-16,Dammam-Hub,Van,212,91.9,37.3,1001.59,3.94
2025-10-16,Dammam-Hub,Truck,59,91.9,44.0,515.25,3.88
2025-10-16,Makkah-Hub,Motorbike,433,85.7,30.3,1027.09,3.27
2025-10-16,Makkah-Hub,Van,256,85.7,37.9,1223.42,3.66
2025-10-16,Makkah-Hub,Truck,71,85.7,45.1,602.3,3.52
2025-10-16,Madinah-Hub,Motorbike,291,89.5,22.7,697.24,3.79
2025-10-16,Madinah-Hub,Van,187,89.5,31.6,922.94,4.58
2025-10-16,Madinah-Hub,Truck,47,89.5,47.3,404.68,4.49
2025-10-17,Riyadh-Hub,Motorbike,604,91.9,27.1,1413.99,3.71
2025-10-17,Riyadh-Hub,Van,354,91.9,38.5,1732.64,4.06
2025-10-17,Riyadh-Hub,Truck,105,91.9,41.9,911.43,3.79
2025-10-17,Jeddah-Hub,Motorbike,490,90.2,23.8,1131.01,4.29
2025-10-17,Jeddah-Hub,Van,281,90.2,36.4,1317.57,4.59
2025-10-17,Jeddah-Hub,Truck,80,90.2,47.8,686.15,4.08
2025-10-17,Dammam-Hub,Motorbike,276,93.7,22.7,694.62,4.49
2025-10-17,Dammam-Hub,Van,182,93.7,41.9,898.48,4.21
2025-10-17,Dammam-Hub,Truck,46,93.7,47.7,386.14,4.9
2025-10-17,Makkah-Hub,Motorbike,313,84.4,24.6,759.72,4.11
2025-10-17,Makkah-Hub,Van,223,84.4,32.9,1084.17,3.51
2025-10-17,Makkah-Hub,Truck,66,84.4,52.3,577.39,3.6
2025-10-17,Madinah-Hub,Motorbike,229,90.6,27.6,568.25,4.37
2025-10-17,Madinah-Hub,Van,133,90.6,28.8,613.38,3.96
2025-10-17,Madinah-Hub,Truck,38,90.6,50.3,323.41,4.29
2025-10-18,Riyadh-Hub,Motorbike,683,93.6,23.5,1599.71,4.22
2025-10-18,Riyadh-Hub,Van,518,93.6,39.6,2611.7,4.75
2025-10-18,Riyadh-Hub,Truck,125,93.6,42.2,1026.44,3.83
2025-10-18,Jeddah-Hub,Motorbike,567,88.2,23.0,1332.93,3.98
2025-10-18,Jeddah-Hub,Van,394,88.2,34.7,1853.51,3.61
2025-10-18,Jeddah-Hub,Truck,103,88.2,47.9,836.32,3.99
2025-10-18,Dammam-Hub,Motorbike,339,94.9,28.0,785.09,4.61
2025-10-18,Dammam-Hub,Van,232,94.9,39.8,1144.02,4.34
2025-10-18,Dammam-Hub,Truck,65,94.9,44.7,567.77,4.17
2025-10-18,Makkah-Hub,Motorbike,448,84.5,29.6,1127.42,4.26
2025-10-18,Makkah-Hub,Van,270,84.5,40.7,1237.99,3.72
2025-10-18,Makkah-Hub,Truck,78,84.5,49.1,675.16,3.8
2025-10-18,Madinah-Hub,Motorbike,267,92.5,23.2,643.16,4.38
2025-10-18,Madinah-Hub,Van,175,92.5,38.2,855.64,4.01
2025-10-18,Madinah-Hub,Truck,53,92.5,38.1,440.17,4.22
2025-10-19,Riyadh-Hub,Motorbike,774,93.9,20.6,1905.54,4.84
2025-10-19,Riyadh-Hub,Van,442,93.9,34.5,2161.08,4.63
2025-10-19,Riyadh-Hub,Truck,133,93.9,51.8,1139.35,4.39
2025-10-19,Jeddah-Hub,Motorbike,587,86.8,28.9,1416.35,3.75
2025-10-19,Jeddah-Hub,Van,350,86.8,41.6,1658.98,3.96
2025-10-19,Jeddah-Hub,Truck,99,86.8,39.9,829.65,4.1
2025-10-19,Dammam-Hub,Motorbike,325,91.8,33.1,795.3,4.04
2025-10-19,Dammam-Hub,Van,216,91.8,32.7,1048.15,3.89
2025-10-19,Dammam-Hub,Truck,61,91.8,38.5,543.07,3.74
2025-10-19,Makkah-Hub,Motorbike,431,87.5,30.8,1023.85,4.05
2025-10-19,Makkah-Hub,Van,277,87.5,41.0,1279.14,4.46
2025-10-19,Makkah-Hub,Truck,70,87.5,51.2,573.04,3.77
2025-10-19,Madinah-Hub,Motorbike,304,89.9,33.5,722.73,4.27
2025-10-19,Madinah-Hub,Van,171,89.9,43.5,857.44,4.35
2025-10-19,Madinah-Hub,Truck,49,89.9,38.0,402.69,4.09
2025-10-20,Riyadh-Hub,Motorbike,677,88.4,26.4,1698.78,3.92
2025-10-20,Riyadh-Hub,Van,434,88.4,35.9,2079.53,4.09
2025-10-20,Riyadh-Hub,Truck,136,88.4,46.7,1130.47,3.7
2025-10-20,Jeddah-Hub,Motorbike,623,91.7,25.1,1476.78,4.03
2025-10-20,Jeddah-Hub,Van,402,91.7,35.4,1841.48,4.18
2025-10-20,Jeddah-Hub,Truck,110,91.7,56.2,916.08,3.78
2025-10-20,Dammam-Hub,Motorbike,336,89.6,35.7,793.35,4.27
2025-10-20,Dammam-Hub,Van,230,89.6,32.7,1159.79,4.45
2025-10-20,Dammam-Hub,Truck,57,89.6,58.3,480.92,4.23
2025-10-20,Makkah-Hub,Motorbike,400,86.9,20.8,921.75,4.0
2025-10-20,Makkah-Hub,Van,248,86.9,45.1,1162.17,3.34
2025-10-20,Makkah-Hub,Truck,73,86.9,39.4,633.39,4.35
2025-10-20,Madinah-Hub,Motorbike,296,86.4,21.8,699.71,3.83
2025-10-20,Madinah-Hub,Van,172,86.4,34.3,808.86,4.43
2025-10-20,Madinah-Hub,Truck,48,86.4,52.0,394.37,4.37
2025-10-21,Riyadh-Hub,Motorbike,700,90.8,18.6,1621.62,4.05
2025-10-21,Riyadh-Hub,Van,430,90.8,40.3,2019.06,3.84
2025-10-21,Riyadh-Hub,Truck,140,90.8,53.7,1157.24,4.0
2025-10-21,Jeddah-Hub,Motorbike,656,87.4,24.3,1525.72,4.47
2025-10-21,Jeddah-Hub,Van,391,87.4,30.1,1935.78,3.98
2025-10-21,Jeddah-Hub,Truck,104,87.4,50.6,892.32,4.24
2025-10-21,Dammam-Hub,Motorbike,320,92.0,20.4,751.64,4.24
2025-10-21,Dammam-Hub,Van,201,92.0,29.7,927.12,3.97
2025-10-21,Dammam-Hub,Truck,67,92.0,52.1,591.44,4.6
2025-10-21,Makkah-Hub,Motorbike,403,81.1,31.4,990.17,4.19
2025-10-21,Makkah-Hub,Van,287,81.1,37.8,1437.63,3.83
2025-10-21,Makkah-Hub,Truck,84,81.1,52.8,721.35,4.44
2025-10-21,Madinah-Hub,Motorbike,299,91.6,24.3,684.2,3.72
2025-10-21,Madinah-Hub,Van,186,91.6,30.5,852.73,4.27
2025-10-21,Madinah-Hub,Truck,55,91.6,51.3,486.37,4.1
2025-10-22,Riyadh-Hub,Motorbike,669,90.0,26.2,1568.38,4.02
2025-10-22,Riyadh-Hub,Van,476,90.0,36.0,2355.57,4.46
2025-10-22,Riyadh-Hub,Truck,140,90.0,56.1,1163.71,4.52
2025-10-22,Jeddah-Hub,Motorbike,584,88.2,30.0,1407.29,3.84
2025-10-22,Jeddah-Hub,Van,401,88.2,39.7,1923.58,4.13
2025-10-22,Jeddah-Hub,Truck,119,88.2,50.1,1067.89,4.25
2025-10-22,Dammam-Hub,Motorbike,317,89.4,32.0,783.05,4.0
2025-10-22,Dammam-Hub,Van,220,89.4,40.5,1008.62,3.51
2025-10-22,Dammam-Hub,Truck,62,89.4,48.7,545.09,4.45
2025-10-22,Makkah-Hub,Motorbike,408,87.4,37.9,934.97,4.11
2025-10-22,Makkah-Hub,Van,294,87.4,40.6,1359.1,4.17
2025-10-22,Makkah-Hub,Truck,79,87.4,49.5,672.3,3.84
2025-10-22,Madinah-Hub,Motorbike,278,92.3,32.0,637.05,3.95
2025-10-22,Madinah-Hub,Van,175,92.3,40.1,822.04,4.54
2025-10-22,Madinah-Hub,Truck,47,92.3,50.1,412.69,4.4
2025-10-23,Riyadh-Hub,Motorbike,694,90.1,26.9,1662.25,4.16
2025-10-23,Riyadh-Hub,Van,435,90.1,39.7,2104.6,3.94
2025-10-23,Riyadh-Hub,Truck,131,90.1,49.6,1175.13,4.1
2025-10-23,Jeddah-Hub,Motorbike,567,89.1,30.9,1400.19,4.47
2025-10-23,Jeddah-Hub,Van,373,89.1,25.1,1819.73,4.15
2025-10-23,Jeddah-Hub,Truck,119,89.1,47.4,1067.79,4.1
2025-10-23,Dammam-Hub,Motorbike,323,96.7,31.8,741.15,4.1
2025-10-23,Dammam-Hub,Van,233,96.7,28.5,1116.97,3.79
2025-10-23,Dammam-Hub,Truck,66,96.7,41.8,572.85,3.99
2025-10-23,Makkah-Hub,Motorbike,425,82.2,24.2,1000.54,4.34
2025-10-23,Makkah-Hub,Van,247,82.2,35.3,1246.56,4.27
2025-10-23,Makkah-Hub,Truck,76,82.2,45.8,634.26,3.85
2025-10-23,Madinah-Hub,Motorbike,266,91.3,29.4,621.09,3.93
2025-10-23,Madinah-Hub,Van,199,91.3,37.3,1005.84,4.3
2025-10-23,Madinah-Hub,Truck,51,91.3,46.6,431.88,3.94
2025-10-24,Riyadh-Hub,Motorbike,611,86.9,36.3,1416.48,4.12
2025-10-24,Riyadh-Hub,Van,368,86.9,35.6,1836.62,3.97
2025-10-24,Riyadh-Hub,Truck,102,86.9,55.9,871.8,3.94
2025-10-24,Jeddah-Hub,Motorbike,448,85.1,18.8,1072.02,4.34
2025-10-24,Jeddah-Hub,Van,295,85.1,31.8,1398.12,4.13
2025-10-24,Jeddah-Hub,Truck,84,85.1,43.7,697.1,4.26
2025-10-24,Dammam-Hub,Motorbike,268,99.0,25.7,658.9,4.55
2025-10-24,Dammam-Hub,Van,165,99.0,31.6,775.9,4.22
2025-10-24,Dammam-Hub,Truck,46,99.0,51.2,400.03,4.53
2025-10-24,Makkah-Hub,Motorbike,356,82.5,30.9,895.44,3.84
2025-10-24,Makkah-Hub,Van,228,82.5,43.6,1053.78,3.88
2025-10-24,Makkah-Hub,Truck,59,82.5,49.2,506.67,4.01
2025-10-24,Madinah-Hub,Motorbike,250,90.8,26.1,582.33,4.2
2025-10-24,Madinah-Hub,Van,155,90.8,30.1,754.26,3.9
2025-10-24,Madinah-Hub,Truck,39,90.8,52.1,340.29,4.06
2025-10-25,Riyadh-Hub,Motorbike,792,92.5,22.9,1864.62,4.28
2025-10-25,Riyadh-Hub,Van,478,92.5,31.2,2362.14,4.22
2025-10-25,Riyadh-Hub,Truck,127,92.5,59.8,1115.64,4.29
2025-10-25,Jeddah-Hub,Motorbike,602,88.0,26.3,1405.44,4.07
2025-10-25,Jeddah-Hub,Van,350,88.0,35.8,1626.36,3.55
2025-10-25,Jeddah-Hub,Truck,106,88.0,46.6,893.63,4.23
2025-10-25,Dammam-Hub,Motorbike,311,96.8,29.5,735.3,4.26
2025-10-25,Dammam-Hub,Van,227,96.8,26.3,1078.92,3.89
2025-10-25,Dammam-Hub,Truck,62,96.8,50.6,539.24,3.24
2025-10-25,Makkah-Hub,Motorbike,467,87.5,31.3,1143.56,3.72
2025-10-25,Makkah-Hub,Van,283,87.5,34.4,1345.08,3.93
2025-10-25,Makkah-Hub,Truck,84,87.5,48.6,685.29,4.51
2025-10-25,Madinah-Hub,Motorbike,266,87.4,24.9,636.85,4.0
2025-10-25,Madinah-Hub,Van,166,87.4,36.9,827.64,4.82
2025-10-25,Madinah-Hub,Truck,52,87.4,43.7,450.82,3.87
2025-10-26,Riyadh-Hub,Motorbike,700,92.3,31.6,1738.82,4.18
2025-10-26,Riyadh-Hub,Van,449,92.3,35.8,2072.6,3.96
2025-10-26,Riyadh-Hub,Truck,133,92.3,46.1,1143.13,4.31
2025-10-26,Jeddah-Hub,Motorbike,585,91.8,21.5,1362.79,4.26
2025-10-26,Jeddah-Hub,Van,405,91.8,28.7,2038.92,4.17
2025-10-26,Jeddah-Hub,Truck,117,91.8,51.1,1033.92,4.11
2025-10-26,Dammam-Hub,Motorbike,358,95.8,18.0,857.08,3.97
2025-10-26,Dammam-Hub,Van,219,95.8,33.6,1057.33,4.63
2025-10-26,Dammam-Hub,Truck,63,95.8,55.1,513.99,3.88
2025-10-26,Makkah-Hub,Motorbike,463,80.8,29.7,1110.16,3.66
2025-10-26,Makkah-Hub,Van,263,80.8,35.0,1267.78,4.46
2025-10-26,Makkah-Hub,Truck,81,80.8,51.9,727.43,3.98
2025-10-26,Madinah-Hub,Motorbike,303,92.5,27.5,727.62,4.33
2025-10-26,Madinah-Hub,Van,188,92.5,31.8,901.93,4.35
